,name1,name2,name3,name4,name5,name6,name7,species,article,,doi,author,data,size,,
Archaeplastida,Viridiplantae,Chlorophyta,XXXXX,Mamiellophyceae,XXXXX,Mamiellales,Bathycoccaceae,Bathycoccus prasinos,Gene functionalities and genome structure in Bathycoccus prasinos reflect cellular specializations at the base of the green lineage.,Moreau H et al.,10.1186/gb-2012-13-8-r74,Moreau H et al.,2012/8/29,15,22925495,
Archaeplastida,Viridiplantae,Chlorophyta,XXXXX,Mamiellophyceae,XXXXX,Mamiellales,Mamiellaceae,Micromonas pusilla,Green evolution and dynamic adaptations revealed by genomes of the marine picoeukaryotes Micromonas.,Worden AZ et al.,10.1126/science.1167222,Worden AZ et al.,2009/4/11,22,19359590,
Archaeplastida,Viridiplantae,Chlorophyta,XXXXX,Mamiellophyceae,XXXXX,Mamiellales,Mamiellaceae,Micromonas commoda,Green evolution and dynamic adaptations revealed by genomes of the marine picoeukaryotes Micromonas.,Worden AZ et al.,10.1126/science.1167222,Worden AZ et al.,2009/4/10,21,19359590,
Archaeplastida,Viridiplantae,Chlorophyta,XXXXX,Chloropicophyceae,XXXXX,Chloropicales,Chloropicaceae,Chloropicon primus,A streamlined and predominantly diploid genome in the tiny marine green alga Chloropicon primus.,Lemieux C et al.,10.1038/s41467-019-12014-x,Lemieux C et al.,2019/9/6,17,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorodendrophyceae,XXXXX,Chlorodendrales,XXXXX,Tetraselmis striata,High-Quality Draft Genome Sequence of the Green Alga Tetraselmis striata (Chlorophyta) Generated from PacBio Sequencing.,Steadman-Tyler CR et al.,10.1128/MRA.00780-19,Steadman-Tyler CR et al.,2019/10/24,230,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Trebouxiales,Botryococcaceae,Botryococcus braunii,Draft Nuclear Genome Sequence of the Liquid Hydrocarbon–Accumulating Green Microalga Botryococcus braunii Race B (Showa),Browne DR et al.,10.1128/genomeA.00215-17,Browne DR et al.,2017/4/20,166,28428306,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Trebouxiales,Trebouxiaceae,Asterochloris glomerata, The lichen symbiosis re-viewed through the genomes of Cladonia grayi and its algal partner Asterochloris glomerata.,Armaleo D et al.,10.1186/s12864-019-5629-x,Armaleo D et al.,2019/7/23,56,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,T.ordo incertae sedis,T.incertae sedis,Chloroidium sp.,The genome and phenome of the green alga Chloroidium sp. UTEX 3007 reveal adaptive traits for desert acclimatization.,Nelson DR et al.,10.7554/eLife.25783,Nelson DR et al.,2017/6/17,53,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,T.ordo incertae sedis,Coccomyxaceae,Coccomyxa subellipsoidea,The genome of the polar eukaryotic microalga Coccomyxa subellipsoidea reveals traits of cold adaptation.,Blanc G et al.,10.1186/gb-2012-13-5-r39,Blanc G et al.,2012/5/29,49,22630137,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,C.insertae sedis,Picochlorum sp.,Genome of the halotolerant green alga Picochlorum sp. reveals strategies for thriving under fluctuating environmental conditions.,Foflonker F et al.,10.1111/1462-2920.12541,Foflonker F et al.,2014/6/27,14,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,C.insertae sedis,Picochlorum costavermella,Genome Analyses of the Microalga Picochlorum Provide Insights into the Evolution of Thermotolerance in the Green Lineage.,Krasovec M et al.,10.1093/gbe/evy167,Krasovec M et al.,2018/9/1,13.3,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,C.insertae sedis,Picochlorum soloecismus,"Nuclear, Chloroplast, and Mitochondrial Genome Sequences of the Prospective Microalgal Biofuel Strain Picochlorum soloecismus.",Gonzalez-Esquer CR et al.,10.1128/genomeA.01498-17,Gonzalez-Esquer CR et al.,2018/1/25,15,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Parachlorella kessleri,Highly efficient lipid production in the green alga Parachlorella kessleri: draft genome and transcriptome endorsed by whole - cell 3D ultrastructure,Ota S et al.,10.1186/s13068-016-0424-2,Ota S et al.,2016/1/25,63,26811738,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Chlorella variabilis,"The Chlorella variabilis NC64A genome reveals adaptation to photosymbiosis, coevolution with viruses, and cryptic sex.",Blanc G et al.,10.1105/tpc.110.076406,Blanc G et al.,2010/9/21,46,20852019,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Chlorella sorokiniana,Genome Sequences of Chlorella sorokiniana UTEX 1602 and Micractinium conductrix SAG 241.80: Implications to Maltose Excretion by a Green Alga,Arriola MB et al.,10.1111/tpj.13789,Arriola MB et al.,2017/11/27,60,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Chlorella vulgaris,"Genome Sequence of the Oleaginous Green Alga, Chlorella vulgaris UTEX 395.",Guarnieri MT et al.,10.3389/fbioe.2018.00037,Guarnieri MT et al.,2018/4/5,37,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Chlorella vulgaris,Chlorella vulgaris genome assembly and annotation reveals the molecular basis for metabolic acclimation to high light conditions.,Cecchin M et al.,10.1111/tpj.14508,Cecchin M et al.,2019/8/22,37,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Micractinium conductrix,Genome Sequences of Chlorella sorokiniana UTEX 1602 and Micractinium conductrix SAG 241.80: Implications to Maltose Excretion by a Green Alga,Arriola MB et al.,10.1111/tpj.13789,Arriola MB et al.,2017/11/27,61,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Auxenochlorella protothecoides,"Oil accumulation mechanisms of the oleaginous microalga Chlorella protothecoides revealed through its genome, transcriptomes, and proteomes.",Gao C et al.,10.1186/1471-2164-15-582,Gao C et al.,2014/7/10,23,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Auxenochlorella pyrenoidosa,Genomic Foundation of Starch to Lipid Switch in Oleaginous Chlorella.,Fan J et al.,10.1104/pp.15.01174,Fan J et al.,2015/10/20,57,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Helicosporidium sp.,A lack of parasitic reduction in the obligate parasitic green alga Helicosporidium.,Pombert JF et al.,10.1371/journal.pgen.1004355,Pombert JF et al.,2014/5/8,13,24809511,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Trebouxiophyceae,XXXXX,Chlorellales,Chlorellaceae,Prototheca zopfii,Genome sequencing of Prototheca zopfii genotypes 1 and 2 provides evidence of a severe reduction in organellar genomes.,Severgnini M et al.,10.1038/s41598-018-32992-0,Severgnini M et al.,2018/10/2,26,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,XXXXX,Ulvales,Ulvaceae,Ulva mutabilis,Insights into the Evolution of Multicellularity from the Sea Lettuce Genome.,De Clerck O et al.,10.1016/j.cub.2018.08.015,De Clerck O et al.,2018/9/24,100,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,XXXXX,Bryopsidales,Caulerpaceae,Caulerpa lentillifera,A siphonous macroalgal genome suggests convergent functions of homeobox genes in algae and land plants.,Arimoto A et al.,10.1093/dnares/dsz002,Arimoto A et al.,2019/3/28,26,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas reinhardtii,The Chlamydomonas genome reveals the evolution of key animal and plant functions.,Merchant SS et al.,10.1126/science.1143609,Merchant SS et al.,2007/10/13,121,17932292,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas eustigma,Acidophilic green algal genome provides insights into adaptation to an acidic environment.,Hirooka S et al.,10.1073/pnas.1707072114,Hirooka S et al.,2017/9/11,130,28893987,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas sp. ICE-L,Adaptation to Extreme Antarctic Environments Revealed by the Genome of a Sea Ice Green Alga.,Zhang Z et al.,10.1016/j.cub.2020.06.029,Zhang Z et al.,2020/7/2,542,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Dunaliellaceae,Dunaliella salina,Draft Nuclear Genome Sequence of the Halophilic and Beta-Carotene-Accumulating Green Alga Dunaliella salina Strain CCAP19/18.,Polle JEW et al.,10.1128/genomeA.01105-17,Polle JEW et al.,2017/10/26,343,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Tetrabaenaceae,Tetrabaena socialis,The 4-celled Tetrabaena socialis nuclear genome reveals the essential components for genetic control of cell number at the origin of multicellularity in the volvocine lineage.,Featherston J et al.,10.1093/molbev/msx332,Featherston J et al.,2017/12/26,120,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Volvovaceae,Volvox carteri,Genomic analysis of organismal complexity in the multicellular green alga Volvox carteri.,Prochnik SE et al.,10.1126/science.1188800,Prochnik SE et al.,2010/7/10,138,20616280,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Volvovaceae,Gonium pectorale,The Gonium pectorale genome demonstrates co-option of cell cycle regulation during the evolution of multicellularity.,Hanschen ER et al.,10.1038/ncomms11370,Hanschen ER et al.,2016/4/22,149,27102219,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Volvovaceae,Yamagishiella unicocca,Anisogamy evolved with a reduced sex-determining region in volvocine green algae.,Hamaji T et al.,10.1038/s42003-018-0019-5,Hamaji T et al.,2018/3/8,137,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Volvovaceae,Eudorina sp.,Anisogamy evolved with a reduced sex-determining region in volvocine green algae.,Hamaji T et al.,10.1038/s42003-018-0019-5,Hamaji T et al.,2018/3/8,176,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Chlamydomonadales,Haematococcaceae,Haematococcus pluvialis,"Genome and Transcriptome Sequencing of the Astaxanthin-Producing Green Microalga, Haematococcus pluvialis.",Luo Q et al.,10.1093/gbe/evy263,Luo Q et al.,2018/11/29,935,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Sphaeropleales,Chromochloridaceae,Chromochloris zofingiensis,Chromosome-level genome assembly and transcriptome of the green alga Chromochloris zofingiensis illuminates astaxanthin production.,Roth MS et al.,10.1073/pnas.1619928114,Roth MS et al.,2017/5/8,58,28484037,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Sphaeropleales,Mychonastaceae,Mychonastes homosphaera,Genome analyses provide insights into the evolution and adaptation of the eukaryotic Picophytoplankton Mychonastes homosphaera.,Liu C et al.,10.1186/s12864-020-06891-6,Liu C et al.,2020/7/11,24,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Sphaeropleales,Selenastraceae,Monoraphidium neglectum,Reconstruction of the lipid metabolism for the microalga Monoraphidium neglectum from its genome sequence reveals characteristics suitable for biofuel production.,Bogen C et al.,10.1186/1471-2164-14-926,Bogen C et al.,2013/12/28,68,24373495,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Sphaeropleales,Selenastraceae,Raphidocelis subcapitata,Raphidocelis subcapitata (=Pseudokirchneriella subcapitata) provides an insight into genome evolution and environmental adaptations in the Sphaeropleales.,Suzuki S et al.,10.1038/s41598-018-26331-6,Suzuki S et al.,2018/5/23,47,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Sphaeropleales,Selenastraceae,Messastrum gracile,De novo whole genome sequencing data of two mangrove-isolated microalgae from Terengganu coastal waters.,Teh KY et al.,10.1016/j.dib.2019.104680,Teh KY et al.,2019/10/18,61,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Sphaeropleales,Scenedesmaceae,Coelastrum proboscideum,"The Draft Genome of Coelastrum proboscideum (Sphaeropleales, Chlorophyta). ",Liang H et al.,10.1016/j.protis.2020.125758,Liang H et al.,2020/8/17,~120,,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Sphaeropleales,Scenedesmaceae,Tetradesmus obliquus,Draft Genome Sequence of the Oleaginous Green Alga Tetradesmus obliquus UTEX 393,Carreres BM et al.,10.1128/genomeA.01449-16,Carreres BM et al.,2017/1/19,110,28104651,
Archaeplastida,Viridiplantae,Chlorophyta,Chlorophytina,Chlorophyceae,XXXXX,Sphaeropleales,Scenedesmaceae,Scenedesmus quadricauda,Draft genome sequence and detailed characterization of biofuel production by oleaginous microalga Scenedesmus quadricauda LWG002611,Dasgupta CN et al.,10.1186/s13068-018-1308-4,Dasgupta CN et al.,2018/11/9,65,,
Archaeplastida,Viridiplantae,Streptophyta,XXXXX,Chlorokybophyceae,XXXXX,Chlorokybales,Chlorokybaceae,Chlorokybus atmophyticus,Genomes of early-diverging streptophyte algae shed light on plant terrestrialization.,Wang S et al.,10.1038/s41477-019-0560-3,Wang S et al.,2019/12/16,86,,
Archaeplastida,Viridiplantae,Streptophyta,XXXXX,Mesostigmatophyceae,XXXXX,Mesostigmatales,XXXXX,Mesostigma viride,Genomes of early-diverging streptophyte algae shed light on plant terrestrialization.,Wang S et al.,10.1038/s41477-019-0560-3,Wang S et al.,2019/12/16,329,,
Archaeplastida,Viridiplantae,Streptophyta,XXXXX,Klebsormidiophyceae,XXXXX,Klebsormidiales,XXXXX,Klebsormidium flaccidum,Klebsormidium flaccidum genome reveals primary factors for plant terrestrial adaptation.,Hori K et al.,10.1038/ncomms4978,Hori K et al.,2014/5/29,117,24865297,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Charophyceae,XXXXX,Charales,Characeae,Chara braunii,The Chara Genome: Secondary Complexity and Implications for Plant Terrestrialization.,Nishiyama T et al.,10.1016/j.cell.2018.06.033,Nishiyama T et al.,2018/7/12,~2100,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Zygnematophyceae,XXXXX,Zygnematales,Mesotaeniaceae,Mesotaenium endlicherianum,Genomes of Subaerial Zygnematophyceae Provide Insights into Land Plant Evolution.,Cheng S et al.,10.1016/j.cell.2019.10.019,Cheng S et al.,2019/11/14,164,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Zygnematophyceae,XXXXX,Desmidiales,Peniaceae,Penium margaritaceum,The Penium margaritaceum Genome: Hallmarks of the Origins of Land Plants.,Jiao C et al.,10.1016/j.cell.2020.04.019,Jiao C et al.,2020/5/21,4730,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Zygnematophyceae,XXXXX,Spirogloeales,Spirogloeaceae,Spirogloea muscicola,Genomes of Subaerial Zygnematophyceae Provide Insights into Land Plant Evolution.,Cheng S et al.,10.1016/j.cell.2019.10.019,Cheng S et al.,2019/11/14,174,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Marchantiophyta,地钱门,Marchantiales,Marchantiaceae,Marchantia polymorpha,Insights into Land Plant Evolution Garnered from the Marchantia polymorpha Genome.,Bowman JL et al.,10.1016/j.cell.2017.09.030,Bowman JL et al.,2017/10/5,280,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Marchantiophyta,地钱门,Marchantiales,Marchantiaceae,Marchantia inflexa,Genome of the tropical plant Marchantia inflexa: implications for sex chromosome evolution and dehydration tolerance.,Marks RA et al.,10.1038/s41598-019-45039-9,Marks RA et al.,2019/6/19,300,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Bryophyta,苔藓植物门,Funariales,Funariaceae,Physcomitrella patens,The Physcomitrella genome reveals evolutionary insights into the conquest of land by plants.,Rensing SA et al.,10.1126/science.1150646,Rensing SA et al.,2007/12/15,510,18079367,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Bryophyta,苔藓植物门,Hypnales,Fontinalaceae,Fontinalis antipyretica,"Draft genome of the aquatic moss Fontinalis antipyretica (Fontinalaceae, Bryophyta).",Yu J et al.,10.46471/gigabyte.8,Yu J et al.,2020/11/16,385,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Bryophyta,苔藓植物门,Hypnales,Hylocomiaceae,Pleurozium schreberi,Genome Sequencing of Pleurozium schreberi: The Assembled and Annotated Draft Genome of a Pleurocarpous Feather Moss.,Pederson ERA et al.,10.1534/g3.119.400279,Pederson ERA et al.,2019/7/8,320,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Bryophyta,苔藓植物门,Hypnales,Hypnaceae,Calohypnum plumiforme,Genomic evidence for convergent evolution of gene clusters for momilactone biosynthesis in land plants.,Mao L et al.,10.1073/pnas.1914373117,Mao L et al.,2020/5/14,434,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Anthocerotophyta,角苔门,Anthocerotales,Anthocerotaceae,Anthoceros angustus,The hornwort genome and early land plant evolution.,Zhang J et al.,10.1038/s41477-019-0588-4,Zhang J et al.,2020/2/10,107,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Anthocerotophyta,角苔门,Anthocerotales,Anthocerotaceae,Anthoceros agrestis,Anthoceros genomes illuminate the origin of land plants and the unique biology of hornworts.,Li FW et al.,10.1038/s41477-020-0618-2,Li FW et al.,2020/3/13,130,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Anthocerotophyta,角苔门,Anthocerotales,Anthocerotaceae,Anthoceros punctatus,Anthoceros genomes illuminate the origin of land plants and the unique biology of hornworts.,Li FW et al.,10.1038/s41477-020-0618-2,Li FW et al.,2020/3/13,140,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Tracheophyta,Lycopodiophyta,Selaginellales,Selaginellaceae,Selaginella moellendorffii,The Selaginella genome identifies genetic changes associated with the evolution of vascular plants.,Banks JA et al.,10.1126/science.1203810,Banks JA et al.,2011/5/10,213,21551031,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Tracheophyta,Lycopodiophyta,Selaginellales,Selaginellaceae,Selaginella lepidophylla,Extreme haplotype variation in the desiccation-tolerant clubmoss Selaginella lepidophylla.,VanBuren R et al.,10.1038/s41467-017-02546-5,VanBuren R et al.,2018/1/2,109,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Tracheophyta,Lycopodiophyta,Selaginellales,Selaginellaceae,Selaginella tamariscina,Genome analysis of the ancient tracheophyte Selaginella tamariscina reveals evolutionary features relevant to the acquisition of desiccation tolerance.,Xu Z et al.,10.1016/j.molp.2018.05.003,Xu Z et al.,2018/5/16,~100,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Tracheophyta,Polypodiophyta,Polypodiales,Pteridaceae,Ceratopteris richardii,The C-Fern (Ceratopteris richardii) genome: insights into plant genome evolution with the first partial homosporous fern genome assembly.,Marchant DB et al.,10.1038/s41598-019-53968-8,Marchant DB et al.,2019/12/3,11250,,
Archaeplastida,Viridiplantae,Streptophyta,Phragmoplastophyta,Tracheophyta,Polypodiophyta,Salviniales,Salviniaceae,Azolla filiculoides,Fern genomes elucidate land plant evolution and cyanobacterial symbioses.,Li FW et al.,10.1038/s41477-018-0188-8,Li FW et al.,2018/7/2,750,,
